group,FORMULA,STRUC_SPACEGROUP_SYM,STRUC_SPACEGROUP_NO,STRUC_CELL_LENGTH_A,STRUC_CELL_LENGTH_B,STRUC_CELL_LENGTH_C,STRUC_ALPHA,STRUC_BETA,STRUC_GAMMA,STRUC_VOLUME,COMP_ELEMENT_COUNT,COMP_PARSED FORMULA,OTHER_TEMPERATURE,OTHER_PRESSURE,OTHER_DENSITY,OTHER_DATABASE,LABEL_CTE CELL_LENGTH_A,LABEL_R^2 CELL_LENGTH_A,LABEL_CTE CELL_LENGTH_B,LABEL_R^2 CELL_LENGTH_B,LABEL_CTE CELL_LENGTH_C,LABEL_R^2 CELL_LENGTH_C,LABEL_CTE VOLUME,LABEL_R^2 VOLUME,LABEL_dir NTE,LABEL_dir NTE large,LABEL_vol NTE,LABEL_MAX CTE,LABEL_ABS MAX CTE,LABEL_MIN CTE,LABEL_ABS MIN CTE,LABEL_DEV CTE,COMP_FORMULA,COMP_oxides,COMP_carbonites,COMP_fluorides,COMP_cyonides,COMP_partly organic
Fe0.1Mn0.9P1.0 Pnma,Fe0.1Mn0.9P1,Pnma,62.0,0.52492,0.31645,0.59043,90.0,90.0,90.0,0.09808,3.0,Fe0.1Mn0.9P1.0,293.0,101.325,5.82,ICSD,1.1569925417406262e-05,0.848638285505758,-8.449365036229466e-06,0.8302474407649472,1.1076243545227997e-05,0.8302474407649472,1.4446368320823926e-05,0.9003778806230052,1,0,0,1.1569925417406262e-05,1.1569925417406262e-05,-8.449365036229466e-06,-8.449365036229466e-06,2.0019290453635728e-05,Fe0.1Mn0.9P1,0,0,0,0,0
Fe0.1Mn0.9O3.0Y1.0 P63cm,Fe0.1Mn0.9O3Y,P63cm,185.0,0.61359,0.61359,1.14289,90.0,90.0,120.0,0.3726,4.0,Fe0.1Mn0.9O3.0Y1.0,298.15,101.325,5.13,PCD,1.2398370738634822e-05,0.7448032026434734,1.2398370738634822e-05,0.7448032026434734,-5.101505939636076e-06,0.7448032026434734,1.9766450326232782e-05,0.6440875138230802,1,0,0,1.2398370738634822e-05,1.2398370738634822e-05,-5.101505939636076e-06,-5.101505939636076e-06,1.74998766782709e-05,Fe0.1Mn0.9O3Y1,1,0,0,0,1
Fe0.1Mn0.9Nd0.7O3.0Pb0.3 Pnma,Fe0.1Mn0.9Nd0.7O3Pb0.3,Pnma,62.0,0.5463,0.7725,0.5485,90.0,90.0,90.0,0.2315,5.0,Fe0.1Mn0.9Nd0.7O3.0Pb0.3,298.15,101.325,7.64,PCD,1.809787421337673e-06,0.5461593015671738,0.0003552813892408,0.3820079578163375,4.257767793178909e-06,0.3820079578163375,0.0003616514903269,0.3898956710940671,0,0,0,0.0003552813892408,0.0003552813892408,1.809787421337673e-06,1.809787421337673e-06,0.0003534716018195,Fe0.1Mn0.9Nd0.7O3Pb0.3,1,0,0,0,1
Fe0.1La0.7Mn0.9O3.0Sr0.3 R-3cH,Fe0.1La0.7Mn0.9O3Sr0.3,R-3cH,167.0,0.5513,0.5513,1.3374,90.0,90.0,120.0,0.35202,5.0,Fe0.1La0.7Mn0.9O3.0Sr0.3,298.0,101.325,6.41,ICSD,7.553469466820282e-06,0.9982947265655456,7.553469466820282e-06,0.9982947265655456,1.4334674903037984e-05,0.9982947265655456,2.9422456829232395e-05,0.9990800682821078,0,0,0,1.4334674903037984e-05,1.4334674903037984e-05,7.553469466820282e-06,7.553469466820282e-06,6.781205436217703e-06,Fe0.1La0.7Mn0.9O3Sr0.3,1,0,0,0,1
Fe0.17La0.83O2.83Ti0.67 P121/c1,Fe0.167La0.833O2.834Ti0.667,P121/c1,14.0,0.7837,0.55459,0.52237,90.0,90.001,90.0,0.227,4.0,Fe0.17La0.83O2.83Ti0.67,295.0,101.325,5.92,PCD,8.042367575770916e-06,0.933084360919286,7.610339639041552e-06,0.9937614756044136,5.1573920144215175e-06,0.9937614756044136,2.109288114340034e-05,0.991898137763904,0,0,0,8.042367575770916e-06,8.042367575770916e-06,5.1573920144215175e-06,5.1573920144215175e-06,2.8849755613493982e-06,Fe0.167La0.833O2.834Ti0.667,1,0,0,0,1
Fe0.15Mg1.82O6.0Si2.0 Pbca,Fe0.15Mg1.82O6Si2,Pbca,61.0,0.51894,1.82429,0.88171,90.0,90.0,90.0,0.8347100000000001,4.0,Fe0.15Mg1.82O6.0Si2.0,293.0,101.325,3.26,ICSD,1.4742735760116245e-05,0.9754540268319588,9.970371412174483e-06,0.992285383106902,1.4295102585789907e-05,0.992285383106902,3.900812402943509e-05,0.9919186114459456,0,0,0,1.4742735760116245e-05,1.4742735760116245e-05,9.970371412174483e-06,9.970371412174483e-06,4.77236434794176e-06,Fe0.15Mg1.82O6Si2,1,0,0,0,1
Fe0.15Ge2.0Mn1.85Nd1.0 I4/mmm,Fe0.15Ge2Mn1.85Nd1,I4/mmm,139.0,0.4094,0.4094,1.0909,90.0,90.0,90.0,0.18284,4.0,Fe0.15Ge2.0Mn1.85Nd1.0,260.0,101.325,7.26,ICSD,7.64612027608748e-06,0.977353687072152,7.64612027608748e-06,0.977353687072152,7.069072558391978e-06,0.977353687072152,2.174501260447893e-05,0.9883073481504552,0,0,0,7.64612027608748e-06,7.64612027608748e-06,7.069072558391978e-06,7.069072558391978e-06,5.770477176955021e-07,Fe0.15Ge2Mn1.85Nd1,0,0,0,0,0
Fe0.05Mn0.95P1.0 Pnma,Fe0.05Mn0.95P1,Pnma,62.0,0.52545,0.3171,0.59157,90.0,90.0,90.0,0.0985699999999999,3.0,Fe0.05Mn0.95P1.0,298.15,101.325,5.79,ICSD,1.5401783515811097e-05,0.972375121040882,-4.20265892918772e-06,0.9097628667082146,2.335259544280321e-05,0.9097628667082146,3.590745479910877e-05,0.9785202915716013,1,0,0,2.335259544280321e-05,2.335259544280321e-05,-4.20265892918772e-06,-4.20265892918772e-06,2.7555254371990932e-05,Fe0.05Mn0.95P1,0,0,0,0,0
Fe0.05Mg0.95O3.0Si1.0 P121/c1,Fe0.05Mg0.95O3Si,P121/c1,14.0,0.93877,0.8834,0.518,90.0,103.245,90.0,0.4182,4.0,Fe0.05Mg0.95O3.0Si1.0,293.0,101.325,3.24,PCD,5.742039940353639e-06,0.9580264737978688,1.2657017831062023e-05,0.9930352472159788,1.1521895854957612e-05,0.9930352472159788,3.193644014607316e-05,0.9759712406752332,0,0,0,1.2657017831062023e-05,1.2657017831062023e-05,5.742039940353639e-06,5.742039940353639e-06,6.914977890708385e-06,Fe0.05Mg0.95O3Si,1,0,0,0,1
Fe0.01Mg0.98O3.0Si1.0 P121/c1,Fe0.015Mg0.985O3Si1,P121/c1,14.0,0.93904,0.8834099999999999,0.51844,90.0,103.241,90.0,0.41864,4.0,Fe0.01Mg0.98O3.0Si1.0,298.15,101.325,3.2,ICSD,5.577940569853907e-06,0.9447120027571292,1.3033889318802858e-05,0.9973480771321812,1.0777132246080643e-05,0.9973480771321812,3.1727464494592904e-05,0.9729853748709788,0,0,0,1.3033889318802858e-05,1.3033889318802858e-05,5.577940569853907e-06,5.577940569853907e-06,7.455948748948951e-06,Fe0.015Mg0.985O3Si1,1,0,0,0,1
F8.0H16.0N4.0U1.0 C12/c1,H16F8N4U1,C12/c1,15.0,1.3126,0.6692,1.31625,90.0,117.096,90.0,1.02929,4.0,F8.0H16.0N4.0U1.0,298.15,101.325,2.98,ICSD,-2.237947861796645e-05,0.7406169642574874,4.492912604315661e-05,0.9805025157338024,3.714306121610517e-05,0.9805025157338024,6.822786276810348e-05,0.8385021468654847,1,1,0,4.492912604315661e-05,4.492912604315661e-05,-2.237947861796645e-05,-2.237947861796645e-05,6.730860466112306e-05,H16F8N4U1,0,0,1,0,1
F7.0Li3.0Th1.0 P4/nccZ,F7Li3Th1,P4/nccZ,130.0,0.6206,0.6206,1.294,90.0,90.0,90.0,0.49838,3.0,F7.0Li3.0Th1.0,298.15,101.325,5.14,ICSD,2.7737847128478404e-05,0.9788616609915084,2.7737847128478404e-05,0.9788616609915084,3.51963299809588e-05,0.9788616609915084,9.070909888824136e-05,0.9722919693463852,0,0,0,3.51963299809588e-05,3.51963299809588e-05,2.7737847128478404e-05,2.7737847128478404e-05,7.458482852480393e-06,F7Li3Th1,0,0,0,0,0
F7.0Li3.0Th1.0 P4/ncc O2,F7Li3Th,P4/ncc O2,130.0,0.6206,0.6206,1.294,90.0,90.0,90.0,0.4984,3.0,F7.0Li3.0Th1.0,298.15,101.325,5.14,PCD,2.7396293560865205e-05,0.9842015720307956,2.7396293560865205e-05,0.9842015720307956,3.511726422838334e-05,0.9842015720307956,9.002331756971263e-05,0.9770613645887848,0,0,0,3.511726422838334e-05,3.511726422838334e-05,2.7396293560865205e-05,2.7396293560865205e-05,7.720970667518132e-06,F7Li3Th,0,0,0,0,0
F7.0H12.0N3.0Sn1.0 Pm-3m,H12F7N3Sn1,Pm-3m,221.0,0.6025,0.6025,0.6025,90.0,90.0,90.0,0.21871,4.0,F7.0H12.0N3.0Sn1.0,298.15,101.325,2.32,ICSD,6.0513402664755605e-05,0.8251398494040224,6.0513402664755605e-05,0.8251398494040224,6.0513402664755605e-05,0.8251398494040224,0.0001815323493619,0.826926149108816,0,0,0,6.0513402664755605e-05,6.0513402664755605e-05,6.0513402664755605e-05,6.0513402664755605e-05,0.0,H12F7N3Sn1,0,0,1,0,1
F7.0Fe1.0Na2.0Ni1.0 Imma,F7Fe1Na2Ni1,Imma,74.0,0.7233799999999999,1.0305,0.74529,90.0,90.0,90.0,0.55557,4.0,F7.0Fe1.0Na2.0Ni1.0,300.0,101.325,3.51,ICSD,1.5266477046054612e-05,0.971936982305686,1.727918082776725e-05,0.9774377709847152,1.149207061878208e-05,0.9774377709847152,4.403647870462141e-05,0.9729865928484506,0,0,0,1.727918082776725e-05,1.727918082776725e-05,1.149207061878208e-05,1.149207061878208e-05,5.787110208985173e-06,F7Fe1Na2Ni1,0,0,0,0,0
F6.0W1.0 Pnma,F6W,Pnma,62.0,0.9466,0.8608,0.4998,90.0,90.0,90.0,0.4073,2.0,F6.0W1.0,298.15,101.325,4.86,PCD,8.184126245368344e-05,0.8039890285464143,7.68069051949703e-05,0.8650181951851037,6.568602309696433e-05,0.8650181951851037,0.0002257827666013,0.8545867868507298,0,0,0,8.184126245368344e-05,8.184126245368344e-05,6.568602309696433e-05,6.568602309696433e-05,1.6155239356719107e-05,F6W1,0,0,0,0,0
F6.0U1.0 Pnma,F6U1,Pnma,62.0,0.99,0.8962,0.5206999999999999,90.0,90.0,90.0,0.46198,2.0,F6.0U1.0,298.15,101.325,5.06,ICSD,0.0001134997224972,0.9403888660714296,9.17338397880312e-05,0.9295815152684364,0.0001047201058692,0.9295815152684364,0.000309943669689,0.9420257617665307,0,0,0,0.0001134997224972,0.0001134997224972,9.17338397880312e-05,9.17338397880312e-05,2.176588270919997e-05,F6U1,0,0,0,0,0
F6.0S1.0 C-1,F6S1,C-1,2.0,1.4152,0.8105,0.48124,85.71,92.48,89.175,0.54984,2.0,F6.0S1.0,85.0,101.325,2.65,ICSD,0.000105934609417,0.999173784090754,0.0001751867027827,0.9999963950790036,0.0001820718704855,0.9999963950790036,0.0004765350000737,0.9998144726273502,0,0,0,0.0001820718704855,0.0001820718704855,0.000105934609417,0.000105934609417,7.613726106853554e-05,F6S1,0,0,0,0,0
F6.0Rb2.0Tb1.0 C12/c1,F6Rb2Tb,C12/c1,15.0,0.68557,1.19207,0.72237,90.0,91.123,90.0,0.5902,3.0,F6.0Rb2.0Tb1.0,298.15,101.325,4.99,PCD,1.2830766316358582e-05,0.9998679827470504,2.3140331524037927e-05,0.9990280688729924,1.0939529384240584e-05,0.9990280688729924,4.705440352712103e-05,0.9998914466728962,0,0,0,2.3140331524037927e-05,2.3140331524037927e-05,1.0939529384240584e-05,1.0939529384240584e-05,1.2200802139797342e-05,F6Rb2Tb1,0,0,0,0,0
F6.0Os1.0 Pnma,F6Os,Pnma,62.0,0.959,0.875,0.504,90.0,90.0,90.0,0.4229,2.0,F6.0Os1.0,298.15,101.325,4.78,PCD,0.0001050672449288,0.9755604367341596,0.0001051962749674,0.9380684036692282,9.858820360342864e-05,0.9380684036692282,0.0003087503190895,0.968886511067928,0,0,0,0.0001051962749674,0.0001051962749674,9.858820360342864e-05,9.858820360342864e-05,6.608071364017752e-06,F6Os1,0,0,0,0,0
F6.0O2.0Ru1.0 Ia-3,F6O2Ru1,Ia-3,206.0,0.99998,0.99998,0.99998,90.0,90.0,90.0,0.99994,3.0,F6.0O2.0Ru1.0,298.0,101.325,3.28,ICSD,6.202704491006447e-05,0.9861143896484382,6.202704491006447e-05,0.9861143896484382,6.202704491006447e-05,0.9861143896484382,0.0001860003178266,0.9860866274700928,0,0,0,6.202704491006447e-05,6.202704491006447e-05,6.202704491006447e-05,6.202704491006447e-05,0.0,F6O2Ru1,1,0,0,0,1
F6.0Nb1.0V1.0 R-3 h,F6NbV,R-3 h,148.0,0.552,0.552,1.3987,90.0,90.0,120.0,0.3691,3.0,F6.0Nb1.0V1.0,295.0,101.325,3.48,PCD,7.654392893040053e-05,0.9563225749259434,7.654392893040053e-05,0.9563225749259434,-3.1844225986658425e-05,0.9563225749259434,0.0001211325739875,0.938342791808791,1,1,0,7.654392893040053e-05,7.654392893040053e-05,-3.1844225986658425e-05,-3.1844225986658425e-05,0.000108388154917,F6NbV,0,0,0,0,0
F6.0Mo1.0 Pnma,F6Mo,Pnma,62.0,0.961,0.875,0.507,90.0,90.0,90.0,0.4263,2.0,F6.0Mo1.0,298.15,101.325,3.27,PCD,0.00011837262621,0.8678810289535835,0.0001248879833453,0.9381725404754132,0.0001133609020725,0.9381725404754132,0.0003563326973318,0.9285995099271096,0,0,0,0.0001248879833453,0.0001248879833453,0.0001133609020725,0.0001133609020725,1.1527081272811275e-05,F6Mo1,0,0,0,0,0
F6.0Mn1.0Nb1.0 R-3 h,F6MnNb,R-3 h,148.0,0.5602,0.5602,1.417,90.0,90.0,120.0,0.3851,3.0,F6.0Mn1.0Nb1.0,300.0,101.325,3.39,PCD,0.0001359653110252,0.995604154285626,0.0001359653110252,0.995604154285626,-5.50512094813545e-05,0.995604154285626,0.0002168529024834,0.9953672767805132,1,1,0,0.0001359653110252,0.0001359653110252,-5.50512094813545e-05,-5.50512094813545e-05,0.0001910165205065,F6MnNb,0,0,0,0,0
F6.0Li2.0Tb1.0 P121/c1,F6Li2Tb,P121/c1,14.0,0.7585,0.4965,1.1116,90.0,106.96,90.0,0.4004,3.0,F6.0Li2.0Tb1.0,298.15,101.325,4.76,PCD,7.995954903372246e-06,0.856859166896552,1.5558830332104996e-05,0.8472298314546185,1.0977456393181424e-05,0.8472298314546185,3.5281988473757324e-05,0.8487173304156655,0,0,0,1.5558830332104996e-05,1.5558830332104996e-05,7.995954903372246e-06,7.995954903372246e-06,7.56287542873275e-06,F6Li2Tb1,0,0,0,0,0
F6.0Li1.0Os1.0 R-3H,F6Li1Os1,R-3H,148.0,0.51056,0.51056,1.36106,90.0,90.0,120.0,0.30726,3.0,F6.0Li1.0Os1.0,299.0,101.325,5.04,ICSD,6.697832818494608e-05,0.9882662750742776,6.697832818494608e-05,0.9882662750742776,1.0645297770661434e-05,0.9882662750742776,0.0001445806878217,0.980849982126407,0,0,0,6.697832818494608e-05,6.697832818494608e-05,1.0645297770661434e-05,1.0645297770661434e-05,5.633303041428465e-05,F6Li1Os1,0,0,0,0,0
F6.0Li1.0Os1.0 R-3 h,F6LiOs,R-3 h,148.0,0.51056,0.51056,1.36106,90.0,90.0,120.0,0.3073,3.0,F6.0Li1.0Os1.0,299.0,101.325,5.04,PCD,6.697832818494544e-05,0.9882662750742808,6.697832818494544e-05,0.9882662750742808,1.0645297770661434e-05,0.9882662750742808,0.0001438221121548,0.9831327089110842,0,0,0,6.697832818494544e-05,6.697832818494544e-05,1.0645297770661434e-05,1.0645297770661434e-05,5.633303041428401e-05,F6LiOs,0,0,0,0,0
F6.0K2.0Tb1.0 C12/c1,F6K2Tb,C12/c1,15.0,0.66182,1.14898,0.71435,90.0,90.239,90.0,0.5432,3.0,F6.0K2.0Tb1.0,298.15,101.325,4.29,PCD,1.4052745566269032e-05,0.9998530474618552,2.2651617980047703e-05,0.9998530474618552,9.531664878683896e-06,0.9998530474618552,4.639520531082981e-05,0.999876843041112,0,0,0,2.2651617980047703e-05,2.2651617980047703e-05,9.531664878683896e-06,9.531664878683896e-06,1.3119953101363807e-05,F6K2Tb1,0,0,0,0,0
F6.0K2.0Si1.0 Fm-3m,F6K2Si,Fm-3m,225.0,0.81345,0.81345,0.81345,90.0,90.0,90.0,0.5383,3.0,F6.0K2.0Si1.0,298.0,101.325,2.72,PCD,6.012929504988887e-05,0.9184410764617148,6.012929504988887e-05,0.9184410764617148,6.012929504988887e-05,0.9184410764617148,0.0001806417078497,0.9174513104513295,0,0,0,6.012929504988887e-05,6.012929504988887e-05,6.012929504988887e-05,6.012929504988887e-05,0.0,F6K2Si1,0,0,0,0,0
F6.0K2.0Re1.0 P-3m1,F6K2Re1,P-3m1,164.0,0.5879,0.5879,0.4610999999999999,90.0,90.0,120.0,0.13802,3.0,F6.0K2.0Re1.0,298.15,101.325,4.55,ICSD,3.3142477673624466e-05,0.8852581059643398,3.3142477673624466e-05,0.8852581059643398,7.035036153459625e-05,0.8852581059643398,0.0001359266393558,0.9509494186801188,0,0,0,7.035036153459625e-05,7.035036153459625e-05,3.3142477673624466e-05,3.3142477673624466e-05,3.720788386097178e-05,F6K2Re1,0,0,0,0,0
F6.0H8.0N2.0Ti1.0 P-3m1,F6[NH4]2Ti,P-3m1,164.0,0.596,0.596,0.482,90.0,90.0,120.0,0.1483,4.0,F6.0H8.0N2.0Ti1.0,298.15,101.325,2.22,PCD,5.15056290470276e-05,0.9643843652440413,5.15056290470276e-05,0.9643843652440413,0.000174019784701,0.9643843652440413,0.0002778085250981,0.9914159241387698,0,0,0,0.000174019784701,0.000174019784701,5.15056290470276e-05,5.15056290470276e-05,0.0001225141556539,H8F6N2Ti1,0,0,1,0,1
F6.0H4.0O2.0Sr1.0Ti1.0 P121/c1,H4F6O2Sr1Ti1,P121/c1,14.0,0.6022000000000001,0.9789,1.17698,90.0,111.147,90.0,0.6471,5.0,F6.0H4.0O2.0Sr1.0Ti1.0,298.15,101.325,2.93,ICSD,2.7799757612980055e-05,0.8673572831141432,2.4619984786940897e-05,0.8673173978543097,1.8248314777890177e-05,0.8673173978543097,6.139362501170283e-05,0.8669292825936671,0,0,0,2.7799757612980055e-05,2.7799757612980055e-05,1.8248314777890177e-05,1.8248314777890177e-05,9.55144283508988e-06,H4F6O2Sr1Ti1,1,0,1,0,1
F6.0Ga1.0Na3.0 P121/c1,F6Ga1Na3,P121/c1,14.0,0.5476,0.56862,0.95887,90.0,124.516,90.0,0.2460099999999999,3.0,F6.0Ga1.0Na3.0,296.0,101.325,3.41,ICSD,3.872538692589806e-05,0.989558386267498,1.4683783978238717e-05,0.9000263143796279,3.302571493863142e-05,0.9000263143796279,8.213488888532254e-05,0.982897573623825,0,0,0,3.872538692589806e-05,3.872538692589806e-05,1.4683783978238717e-05,1.4683783978238717e-05,2.4041602947659342e-05,F6Ga1Na3,0,0,0,0,0
F6.0Fe2.0Rb1.0 Pnma,F6Fe2Rb1,Pnma,62.0,0.70213,0.74509,1.01795,90.0,90.0,90.0,0.53254,3.0,F6.0Fe2.0Rb1.0,298.15,101.325,3.88,ICSD,2.57632748854826e-05,0.996821416365932,5.185828364422749e-06,0.9945549474060676,1.8817335286517764e-05,0.9945549474060676,4.979694168228648e-05,0.9971555134370124,0,0,0,2.57632748854826e-05,2.57632748854826e-05,5.185828364422749e-06,5.185828364422749e-06,2.057744652105985e-05,F6Fe2Rb1,0,0,0,0,0
F6.0Fe2.0H4.0N1.0 Pnma,H4F6Fe2N1,Pnma,62.0,0.7045,0.7454,1.0116,90.0,90.0,90.0,0.53123,4.0,F6.0Fe2.0H4.0N1.0,298.15,101.325,3.05,ICSD,1.2103303262838032e-05,0.9923858874224804,6.19107150685022e-06,0.9923858874224808,3.782265774407188e-05,0.9923858874224808,5.603014033414375e-05,0.9957400083945572,0,0,0,3.782265774407188e-05,3.782265774407188e-05,6.19107150685022e-06,6.19107150685022e-06,3.163158623722166e-05,H4F6Fe2N1,0,0,1,0,1
F6.0Fe1.0Zr1.0 R-3 h,F6FeZr,R-3 h,148.0,0.57,0.57,1.396,90.0,90.0,120.0,0.3928,3.0,F6.0Fe1.0Zr1.0,298.15,101.325,3.31,PCD,0.0001045869737646,0.987344536485894,0.0001045869737646,0.987344536485894,-5.3578945970374015e-05,0.987344536485894,0.0001561010780507,0.9797647338052174,1,1,0,0.0001045869737646,0.0001045869737646,-5.3578945970374015e-05,-5.3578945970374015e-05,0.000158165919735,F6FeZr,0,0,0,0,0
F5.0U1.0 I-42d,F5U1,I-42d,122.0,1.1456,1.1456,0.5195000000000001,90.0,90.0,90.0,0.68179,2.0,F5.0U1.0,298.15,101.325,6.49,ICSD,-1.9864226359848645e-06,0.7420678579944763,-1.9864226359848645e-06,0.7420678579944763,2.4971934121892083e-05,0.7420678579944763,2.097968536017841e-05,0.8904259910738542,1,0,0,2.4971934121892083e-05,2.4971934121892083e-05,-1.9864226359848645e-06,-1.9864226359848645e-06,2.6958356757876948e-05,F5U1,0,0,0,0,0
F5.0Ta1.0 C12/m1,F5Ta,C12/m1,12.0,0.95462,1.43678,0.50174,90.0,97.086,90.0,0.6829,2.0,F5.0Ta1.0,298.15,101.325,5.37,PCD,4.002683542112661e-05,0.9955359140436224,2.1824278818341306e-05,0.9779280912234156,8.793726287455198e-05,0.9779280912234156,0.0001591102651832,0.9992997073042444,0,0,0,8.793726287455198e-05,8.793726287455198e-05,2.1824278818341306e-05,2.1824278818341306e-05,6.611298405621068e-05,F5Ta1,0,0,0,0,0
F5.0Ru1.0 P121/c1,F5Ru1,P121/c1,14.0,0.542,1.001,1.247,90.0,99.83,90.0,0.66662,2.0,F5.0Ru1.0,298.15,101.325,3.91,ICSD,4.5982486340955824e-05,0.5050637198999336,4.8311580828870974e-05,0.9988251287803944,5.327298725936089e-05,0.9988251287803944,0.0001442146181775,0.820288368548164,0,0,0,5.327298725936089e-05,5.327298725936089e-05,4.5982486340955824e-05,4.5982486340955824e-05,7.290500918405069e-06,F5Ru1,0,0,0,0,0
F5.0O2.0Sb3.0 P12/c1,F5O2Sb3,P12/c1,13.0,1.3214,0.5957,0.9055,90.0,107.82,90.0,0.67857,3.0,F5.0O2.0Sb3.0,298.15,101.325,4.82,ICSD,2.906784187621419e-05,0.7378403672097112,3.056343437205532e-05,0.762222619919295,2.3525964506586756e-05,0.762222619919295,7.886514777907031e-05,0.7276519893152654,0,0,0,3.056343437205532e-05,3.056343437205532e-05,2.3525964506586756e-05,2.3525964506586756e-05,7.037469865468565e-06,F5O2Sb3,1,0,0,0,1
F5.0Li1.0U1.0 I41/aZ,F5Li1U1,I41/aZ,88.0,1.4884,1.4884,0.6547,90.0,90.0,90.0,1.45038,3.0,F5.0Li1.0U1.0,298.15,101.325,6.23,ICSD,1.237388251289286e-05,0.9924513486085692,1.237388251289286e-05,0.9924513486085692,1.705780955846081e-05,0.9924513486085692,4.18131729756429e-05,0.9798543853390392,0,0,0,1.705780955846081e-05,1.705780955846081e-05,1.237388251289286e-05,1.237388251289286e-05,4.683927045567948e-06,F5Li1U1,0,0,0,0,0
F5.0K1.0Na1.0Nb1.0O1.0 P4/nmmZ,F5K1Na1Nb1O1,P4/nmmZ,129.0,0.59667,0.59667,0.8587400000000001,90.0,90.0,90.0,0.30572,5.0,F5.0K1.0Na1.0Nb1.0O1.0,298.15,101.325,2.89,ICSD,3.202362886451026e-05,0.6523650938837591,3.202362886451026e-05,0.6523650938837591,3.400688721670035e-05,0.6523650938837591,9.799509419922858e-05,0.6837694031521009,0,0,0,3.400688721670035e-05,3.400688721670035e-05,3.202362886451026e-05,3.202362886451026e-05,1.9832583521900893e-06,F5K1Na1Nb1O1,1,0,0,0,1
F5.0H8.0N2.0Sb1.0 P121/c1,H8F5N2Sb1,P121/c1,14.0,0.6494,1.3869,0.6794,90.0,90.0,90.0,0.6119,4.0,F5.0H8.0N2.0Sb1.0,163.0,101.325,2.74,ICSD,-7.303764709025719e-05,0.4421961188875213,0.0002117966398412,0.9999620890489296,-6.247706301972939e-05,0.9999620890489296,7.651835456454483e-05,0.4200895369261388,1,1,0,0.0002117966398412,0.0002117966398412,-7.303764709025719e-05,-6.247706301972939e-05,0.0002848342869315,H8F5N2Sb1,0,0,1,0,1
F5.0H2.0Mn1.0O1.0Tl2.0 Cmcm,H2F5Mn1O1Tl2,Cmcm,63.0,0.9688,0.8002,0.8339000000000001,90.0,90.0,90.0,0.64647,5.0,F5.0H2.0Mn1.0O1.0Tl2.0,298.15,101.325,5.93,ICSD,6.413872803493453e-05,0.999653523077062,6.76173349780732e-05,0.9996535230770622,1.0047662638283082e-05,0.9996535230770622,0.0001418144338553,0.9996535230770618,0,0,0,6.76173349780732e-05,6.76173349780732e-05,1.0047662638283082e-05,1.0047662638283082e-05,5.756967233979013e-05,H2F5Mn1O1Tl2,1,0,1,0,1
F5.0Fe2.0H4.0O2.0 Imma,H4F5Fe2O2,Imma,74.0,0.7489,1.0897,0.6671,90.0,90.0,90.0,0.5444,4.0,F5.0Fe2.0H4.0O2.0,298.15,101.325,2.96,ICSD,6.419018806418624e-06,0.9774566329131676,-1.5567322572073062e-05,0.9779880231130442,3.257067586878594e-05,0.9779880231130442,2.3412665381048845e-05,0.9741087453497984,1,0,0,3.257067586878594e-05,3.257067586878594e-05,-1.5567322572073062e-05,6.419018806418624e-06,4.8137998440859006e-05,H4F5Fe2O2,1,0,1,0,1
F4.0Pb1.0Sn1.0 P4/nmmZ,F4Pb1Sn1,P4/nmmZ,129.0,0.4231399999999999,0.4231399999999999,1.14263,90.0,90.0,90.0,0.20458,3.0,F4.0Pb1.0Sn1.0,298.0,101.325,6.52,ICSD,3.748264184298656e-05,0.9974369475933326,3.748264184298656e-05,0.9974369475933326,2.522145315445406e-05,0.9974369475933326,0.0001001786463269,0.97776983286729,0,0,0,3.748264184298656e-05,3.748264184298656e-05,2.522145315445406e-05,2.522145315445406e-05,1.22611886885325e-05,F4Pb1Sn1,0,0,0,0,0
F4.0Pb1.0Sn1.0 P4/nmm O2,F4PbSn,P4/nmm O2,129.0,0.42314,0.42314,1.14263,90.0,90.0,90.0,0.2046,3.0,F4.0Pb1.0Sn1.0,298.0,101.325,6.52,PCD,4.3447870016261067e-05,0.952715641333161,4.3447870016261067e-05,0.952715641333161,3.225897861675885e-05,0.952715641333161,0.0001193389180571,0.9582331514850484,0,0,0,4.3447870016261067e-05,4.3447870016261067e-05,3.225897861675885e-05,3.225897861675885e-05,1.1188891399502216e-05,F4PbSn,0,0,0,0,0
F4.0Pb1.0Sn1.0 P12/c1,F4Pb1Sn1,P12/c1,13.0,0.4204,1.1414,0.58761,90.0,134.323,90.0,0.20172,3.0,F4.0Pb1.0Sn1.0,298.15,101.325,6.62,ICSD,3.1149802811127576e-05,0.5237827825318969,1.706340204132605e-05,0.9972626518311696,1.840683945094221e-05,0.9972626518311696,7.290213583295915e-05,0.572503093795578,0,0,0,3.1149802811127576e-05,3.1149802811127576e-05,1.706340204132605e-05,1.706340204132605e-05,1.4086400769801528e-05,F4Pb1Sn1,0,0,0,0,0
